Ngày,Lần cuối,Mở,Cao,Thấp,KL,% Thay đổi
17/07/2013,"42,900.00","43,100.00","43,200.00","42,600.00",292.53K,-0.69%
16/07/2013,"43,200.00","43,100.00","43,500.00","43,100.00",209.65K,-0.46%
15/07/2013,"43,400.00","42,800.00","43,800.00","42,700.00",393.40K,1.88%
12/07/2013,"42,600.00","41,700.00","42,600.00","41,700.00",253.28K,2.65%
11/07/2013,"41,500.00","41,800.00","41,900.00","41,000.00",383.78K,-0.48%
10/07/2013,"41,700.00","42,700.00","42,700.00","41,700.00",228.20K,-1.42%
09/07/2013,"42,300.00","42,600.00","42,700.00","42,200.00",66.04K,-0.70%
08/07/2013,"42,600.00","42,400.00","42,800.00","42,000.00",163.89K,0.47%
05/07/2013,"42,400.00","42,900.00","43,000.00","42,400.00",231.78K,-0.24%
04/07/2013,"42,500.00","42,900.00","42,900.00","42,500.00",111.03K,0.00%
03/07/2013,"42,500.00","43,300.00","43,500.00","42,500.00",328.97K,-2.30%
02/07/2013,"43,500.00","41,500.00","43,500.00","41,500.00",441.26K,4.32%
01/07/2013,"41,700.00","42,100.00","42,400.00","41,100.00",215.08K,-0.95%
28/06/2013,"42,100.00","43,200.00","43,500.00","42,100.00",384.41K,-1.41%
27/06/2013,"42,700.00","41,500.00","42,800.00","41,500.00",373.90K,2.89%
26/06/2013,"41,500.00","42,100.00","43,300.00","41,000.00",655.49K,-3.49%
25/06/2013,"43,000.00","45,500.00","45,800.00","42,700.00",752.98K,-6.32%
24/06/2013,"45,900.00","47,900.00","47,900.00","45,500.00",652.62K,-3.57%
21/06/2013,"47,600.00","47,800.00","49,000.00","47,600.00",631.73K,-0.83%
20/06/2013,"48,000.00","49,000.00","49,700.00","48,000.00",226.72K,-3.03%
19/06/2013,"49,500.00","48,400.00","49,800.00","48,000.00",283.27K,3.77%
18/06/2013,"47,700.00","47,200.00","48,000.00","47,000.00",314.09K,0.63%
17/06/2013,"47,400.00","49,000.00","50,000.00","47,300.00",498.61K,-3.27%
14/06/2013,"49,000.00","50,500.00","51,000.00","49,000.00",336.71K,-2.97%
13/06/2013,"50,500.00","51,000.00","51,500.00","49,900.00",327.13K,-1.94%
12/06/2013,"51,500.00","52,500.00","53,500.00","51,500.00",387.25K,-1.90%
11/06/2013,"52,500.00","52,500.00","53,500.00","52,500.00",403.17K,0.96%
10/06/2013,"52,000.00","52,500.00","55,000.00","52,000.00",757.00K,0.00%
07/06/2013,"52,000.00","52,500.00","53,000.00","52,000.00",279.00K,0.00%
06/06/2013,"52,000.00","51,500.00","52,000.00","51,000.00",164.81K,0.97%
05/06/2013,"51,500.00","51,000.00","51,500.00","50,500.00",108.63K,3.00%
04/06/2013,"50,000.00","52,000.00","52,500.00","50,000.00",350.81K,-2.91%
03/06/2013,"51,500.00","52,000.00","52,500.00","51,000.00",104.94K,0.00%
31/05/2013,"51,500.00","53,500.00","53,500.00","51,500.00",222.73K,-1.90%
30/05/2013,"52,500.00","52,000.00","53,000.00","51,000.00",174.57K,1.94%
29/05/2013,"51,500.00","53,500.00","53,500.00","51,500.00",259.94K,-2.83%
28/05/2013,"53,000.00","53,000.00","54,500.00","52,500.00",381.73K,0.95%
27/05/2013,"52,500.00","53,000.00","53,500.00","52,500.00",246.97K,0.96%
24/05/2013,"52,000.00","52,000.00","53,500.00","52,000.00",217.43K,-0.95%
23/05/2013,"52,500.00","53,000.00","54,500.00","52,500.00",338.08K,-2.78%
22/05/2013,"54,000.00","53,000.00","55,000.00","52,500.00",572.40K,3.85%
21/05/2013,"52,000.00","51,500.00","52,500.00","50,500.00",269.99K,0.97%
20/05/2013,"51,500.00","51,000.00","52,000.00","49,500.00",75.92K,3.00%
17/05/2013,"50,000.00","51,500.00","51,500.00","50,000.00",85.59K,-2.91%
16/05/2013,"51,500.00","51,000.00","52,000.00","50,500.00",255.19K,0.00%
15/05/2013,"51,500.00","51,500.00","52,000.00","50,000.00",44.56K,0.98%
14/05/2013,"51,000.00","53,000.00","53,000.00","50,500.00",172.87K,-3.77%
13/05/2013,"53,000.00","50,500.00","53,000.00","50,500.00",453.84K,4.95%
10/05/2013,"50,500.00","50,000.00","51,000.00","50,000.00",242.77K,1.00%
09/05/2013,"50,000.00","49,500.00","51,000.00","49,500.00",270.84K,1.01%
08/05/2013,"49,500.00","50,000.00","50,500.00","49,100.00",101.24K,-1.98%
07/05/2013,"50,500.00","49,200.00","51,000.00","48,500.00",441.30K,2.64%
06/05/2013,"49,200.00","46,900.00","49,200.00","46,400.00",324.27K,6.72%
03/05/2013,"46,100.00","46,000.00","46,700.00","46,000.00",71.93K,0.22%
02/05/2013,"46,000.00","46,500.00","47,300.00","46,000.00",78.26K,-1.92%
26/04/2013,"46,900.00","46,500.00","47,300.00","45,600.00",302.02K,1.96%
25/04/2013,"46,000.00","45,200.00","47,500.00","45,200.00",188.06K,1.77%
24/04/2013,"45,200.00","46,000.00","46,400.00","45,000.00",234.74K,-1.74%
23/04/2013,"46,000.00","45,000.00","46,500.00","45,000.00",206.23K,2.22%
22/04/2013,"45,000.00","45,000.00","45,700.00","44,400.00",430.05K,0.00%
18/04/2013,"45,000.00","47,600.00","47,600.00","45,000.00",361.85K,-5.66%
17/04/2013,"47,700.00","48,500.00","49,000.00","47,400.00",187.33K,0.42%
16/04/2013,"47,500.00","47,600.00","48,900.00","46,300.00",419.78K,-2.66%
15/04/2013,"48,800.00","50,500.00","50,500.00","48,800.00",364.26K,-4.31%
12/04/2013,"51,000.00","52,000.00","53,000.00","50,000.00",694.43K,-1.92%
11/04/2013,"52,000.00","51,000.00","52,500.00","51,000.00",509.35K,1.96%
10/04/2013,"51,000.00","54,500.00","55,000.00","51,000.00",490.85K,-6.42%
09/04/2013,"54,500.00","55,000.00","56,000.00","54,500.00",222.78K,-2.68%
08/04/2013,"56,000.00","56,000.00","56,000.00","54,500.00",322.53K,1.82%
05/04/2013,"55,000.00","53,500.00","55,000.00","53,000.00",250.88K,3.77%
04/04/2013,"53,000.00","55,000.00","56,000.00","53,000.00",654.69K,-3.64%
03/04/2013,"55,000.00","55,500.00","57,000.00","55,000.00",609.81K,-1.79%
02/04/2013,"56,000.00","53,500.00","56,500.00","53,500.00",991.01K,5.66%
01/04/2013,"53,000.00","50,000.00","53,000.00","49,800.00",723.53K,6.85%
29/03/2013,"49,600.00","50,000.00","50,500.00","49,600.00",314.43K,-1.78%
28/03/2013,"50,500.00","50,500.00","51,000.00","50,000.00",202.13K,0.00%
27/03/2013,"50,500.00","51,500.00","51,500.00","50,000.00",322.32K,-0.98%
26/03/2013,"51,000.00","52,000.00","52,000.00","51,000.00",217.75K,-0.97%
25/03/2013,"51,500.00","51,000.00","52,000.00","50,500.00",383.89K,3.00%
22/03/2013,"50,000.00","51,500.00","51,500.00","49,600.00",530.08K,-1.96%
21/03/2013,"51,000.00","52,000.00","52,500.00","51,000.00",393.65K,0.00%
20/03/2013,"51,000.00","52,000.00","52,500.00","51,000.00",273.72K,-1.92%
19/03/2013,"52,000.00","50,000.00","52,000.00","50,000.00",529.62K,2.97%
18/03/2013,"50,500.00","52,000.00","52,500.00","50,500.00",344.47K,-2.88%
15/03/2013,"52,000.00","51,500.00","53,000.00","51,000.00",1.20M,1.96%
14/03/2013,"51,000.00","50,500.00","51,000.00","50,000.00",541.35K,0.00%
13/03/2013,"51,000.00","51,500.00","53,000.00","49,900.00",786.52K,-2.86%
12/03/2013,"52,500.00","51,500.00","53,000.00","50,000.00",631.25K,1.94%
11/03/2013,"51,500.00","52,500.00","53,500.00","50,000.00",918.51K,-1.90%
08/03/2013,"52,500.00","53,000.00","53,500.00","51,000.00",135.17K,2.94%
07/03/2013,"51,000.00","53,000.00","54,500.00","51,000.00",255.32K,-5.56%
06/03/2013,"54,000.00","52,500.00","54,000.00","50,500.00",249.40K,6.93%
05/03/2013,"50,500.00","52,500.00","52,500.00","49,500.00",252.24K,-4.72%
04/03/2013,"53,000.00","56,500.00","56,500.00","53,000.00",375.75K,-6.19%
01/03/2013,"56,500.00","55,000.00","57,000.00","54,500.00",446.68K,5.61%
28/02/2013,"53,500.00","52,000.00","53,500.00","52,000.00",235.61K,7.00%
27/02/2013,"50,000.00","51,500.00","51,500.00","48,500.00",352.66K,-2.91%
26/02/2013,"51,500.00","54,500.00","55,000.00","51,500.00",354.58K,-6.36%
25/02/2013,"55,000.00","55,000.00","56,500.00","53,000.00",259.48K,2.80%
22/02/2013,"53,500.00","57,000.00","57,500.00","52,000.00",437.25K,-3.60%
21/02/2013,"55,500.00","59,500.00","59,500.00","55,500.00",353.26K,-6.72%
20/02/2013,"59,500.00","57,500.00","59,500.00","57,500.00",293.70K,2.59%
19/02/2013,"58,000.00","57,000.00","58,500.00","56,500.00",468.68K,0.87%
18/02/2013,"57,500.00","61,500.00","61,500.00","57,500.00",174.69K,-3.36%
08/02/2013,"59,500.00","58,000.00","60,500.00","57,500.00",207.00K,2.59%
07/02/2013,"58,000.00","59,500.00","61,000.00","58,000.00",445.63K,-2.52%
06/02/2013,"59,500.00","56,500.00","59,500.00","56,500.00",730.27K,6.25%
05/02/2013,"56,000.00","57,000.00","58,000.00","56,000.00",561.50K,-3.45%
04/02/2013,"58,000.00","58,000.00","59,000.00","56,500.00",519.67K,3.57%
01/02/2013,"56,000.00","51,500.00","56,000.00","51,000.00",884.37K,6.67%
31/01/2013,"52,500.00","53,500.00","54,500.00","51,500.00",953.99K,-4.55%
30/01/2013,"55,000.00","54,000.00","56,000.00","52,000.00",538.79K,4.76%
29/01/2013,"52,500.00","51,500.00","54,500.00","48,000.00",1.04M,1.94%
28/01/2013,"51,500.00","50,500.00","51,500.00","50,000.00",862.26K,6.19%
25/01/2013,"48,500.00","46,400.00","48,500.00","46,200.00",839.88K,6.83%
24/01/2013,"45,400.00","42,500.00","45,400.00","42,500.00",439.67K,6.82%
23/01/2013,"42,500.00","43,000.00","44,000.00","41,900.00",429.72K,1.19%
22/01/2013,"42,000.00","43,000.00","43,900.00","41,200.00",457.37K,-3.45%
21/01/2013,"43,500.00","44,700.00","45,000.00","43,500.00",226.38K,-2.68%
18/01/2013,"44,700.00","45,400.00","46,000.00","43,500.00",422.62K,1.59%
17/01/2013,"44,000.00","46,500.00","46,900.00","44,000.00",332.24K,-5.38%
16/01/2013,"46,500.00","45,200.00","47,100.00","45,000.00",550.03K,5.44%
15/01/2013,"44,100.00","44,500.00","45,900.00","42,200.00",652.74K,-1.34%
14/01/2013,"44,700.00","46,000.00","46,200.00","44,700.00",776.55K,-4.89%
11/01/2013,"47,000.00","50,500.00","50,500.00","47,000.00",500.18K,-3.69%
10/01/2013,"48,800.00","44,300.00","48,800.00","44,200.00",1.48M,4.95%
09/01/2013,"46,500.00","51,000.00","51,000.00","46,500.00",899.74K,-4.91%
08/01/2013,"48,900.00","48,900.00","48,900.00","48,000.00",745.15K,4.94%
07/01/2013,"46,600.00","46,600.00","46,600.00","46,500.00",160.15K,4.95%
04/01/2013,"44,400.00","42,500.00","44,400.00","42,300.00",507.99K,4.96%
03/01/2013,"42,300.00","41,900.00","42,300.00","40,900.00",1.20M,4.96%
02/01/2013,"40,300.00","39,800.00","40,300.00","39,500.00",312.15K,4.95%
28/12/2012,"38,400.00","37,200.00","38,500.00","37,200.00",597.35K,4.35%
27/12/2012,"36,800.00","35,600.00","37,200.00","35,600.00",521.79K,3.08%
26/12/2012,"35,700.00","35,300.00","35,900.00","35,200.00",355.44K,1.13%
25/12/2012,"35,300.00","35,200.00","36,100.00","35,200.00",465.45K,-0.56%
24/12/2012,"35,500.00","34,200.00","35,500.00","33,700.00",512.55K,3.20%
21/12/2012,"34,400.00","34,000.00","35,400.00","33,900.00",1.17M,1.47%
20/12/2012,"33,900.00","33,900.00","33,900.00","33,800.00",671.18K,4.95%
19/12/2012,"32,300.00","32,300.00","32,300.00","32,300.00",349.34K,4.87%
18/12/2012,"30,800.00","30,700.00","31,500.00","29,900.00",366.00K,-0.32%
17/12/2012,"30,900.00","30,800.00","32,100.00","30,800.00",785.69K,-3.74%
14/12/2012,"32,100.00","31,800.00","32,800.00","31,700.00",585.35K,0.94%
13/12/2012,"31,800.00","32,000.00","32,100.00","31,500.00",699.85K,3.92%
12/12/2012,"30,600.00","29,500.00","30,600.00","29,000.00",593.25K,4.79%
11/12/2012,"29,200.00","28,300.00","29,500.00","28,200.00",679.86K,3.55%
10/12/2012,"28,200.00","27,900.00","28,500.00","27,900.00",224.04K,1.44%
07/12/2012,"27,800.00","28,000.00","28,100.00","27,800.00",176.96K,-0.71%
06/12/2012,"28,000.00","27,900.00","28,300.00","27,900.00",136.54K,-1.06%
05/12/2012,"28,300.00","28,500.00","28,600.00","28,200.00",247.37K,0.35%
04/12/2012,"28,200.00","27,300.00","28,300.00","27,200.00",468.96K,2.92%
03/12/2012,"27,400.00","27,400.00","27,400.00","26,700.00",356.89K,0.37%
30/11/2012,"27,300.00","27,500.00","27,700.00","27,300.00",190.57K,-0.73%
29/11/2012,"27,500.00","27,800.00","27,800.00","27,500.00",183.59K,0.36%
28/11/2012,"27,400.00","27,700.00","27,700.00","27,400.00",219.89K,-1.08%
27/11/2012,"27,700.00","27,700.00","28,000.00","27,700.00",97.65K,-0.36%
26/11/2012,"27,800.00","27,800.00","28,000.00","27,600.00",156.03K,0.00%
23/11/2012,"27,800.00","27,800.00","28,500.00","27,700.00",378.17K,0.36%
22/11/2012,"27,700.00","27,500.00","28,000.00","27,500.00",178.64K,0.00%
21/11/2012,"27,700.00","27,900.00","28,000.00","27,600.00",124.40K,-0.36%
20/11/2012,"27,800.00","27,800.00","28,100.00","27,600.00",328.63K,0.00%
19/11/2012,"27,800.00","28,000.00","28,300.00","27,800.00",173.44K,-0.71%
16/11/2012,"28,000.00","28,300.00","28,500.00","28,000.00",454.66K,1.08%
15/11/2012,"27,700.00","28,600.00","28,600.00","27,600.00",362.58K,-2.46%
14/11/2012,"28,400.00","28,600.00","29,100.00","28,400.00",111.43K,-0.35%
13/11/2012,"28,500.00","28,300.00","29,600.00","28,200.00",451.61K,0.00%
12/11/2012,"28,500.00","28,600.00","28,800.00","28,100.00",350.64K,-0.35%
09/11/2012,"28,600.00","28,800.00","29,400.00","28,600.00",175.98K,-1.38%
08/11/2012,"29,000.00","28,700.00","29,000.00","28,400.00",587.06K,4.69%
07/11/2012,"27,700.00","26,900.00","27,700.00","26,700.00",419.97K,4.92%
06/11/2012,"26,400.00","27,000.00","27,300.00","26,100.00",233.98K,-2.22%
05/11/2012,"27,000.00","27,100.00","28,200.00","27,000.00",295.68K,-4.93%
02/11/2012,"28,400.00","28,500.00","28,700.00","28,400.00",232.99K,-4.70%
01/11/2012,"29,800.00","30,400.00","30,400.00","29,800.00",48.04K,-0.67%
31/10/2012,"30,000.00","30,100.00","30,300.00","29,700.00",147.45K,0.00%
30/10/2012,"30,000.00","30,500.00","30,500.00","30,000.00",152.93K,-1.64%
29/10/2012,"30,500.00","30,300.00","30,900.00","30,300.00",60.19K,-0.65%
26/10/2012,"30,700.00","30,900.00","30,900.00","30,300.00",99.80K,1.32%
25/10/2012,"30,300.00","30,600.00","30,800.00","30,300.00",168.71K,-2.26%
24/10/2012,"31,000.00","31,300.00","31,300.00","30,800.00",122.04K,-0.64%
23/10/2012,"31,200.00","31,100.00","31,600.00","31,000.00",212.20K,0.32%
22/10/2012,"31,100.00","30,400.00","31,200.00","30,100.00",168.23K,2.30%
19/10/2012,"30,400.00","30,700.00","31,000.00","29,900.00",268.65K,-0.98%
18/10/2012,"30,700.00","30,700.00","31,300.00","30,700.00",183.02K,0.33%
17/10/2012,"30,600.00","31,700.00","31,700.00","30,600.00",242.96K,-2.55%
16/10/2012,"31,400.00","30,800.00","31,400.00","30,300.00",137.44K,3.97%
15/10/2012,"30,200.00","31,500.00","31,500.00","30,200.00",221.40K,-2.89%
12/10/2012,"31,100.00","31,500.00","31,500.00","31,100.00",264.33K,-1.58%
11/10/2012,"31,600.00","32,000.00","32,600.00","31,500.00",170.90K,0.00%
10/10/2012,"31,600.00","31,100.00","32,000.00","30,900.00",154.78K,0.96%
09/10/2012,"31,300.00","30,800.00","31,600.00","30,500.00",537.28K,1.62%
08/10/2012,"30,800.00","29,800.00","30,900.00","29,800.00",184.99K,3.01%
05/10/2012,"29,900.00","29,500.00","30,000.00","29,400.00",212.02K,1.36%
04/10/2012,"29,500.00","29,800.00","30,300.00","29,500.00",161.65K,-2.64%
03/10/2012,"30,300.00","30,000.00","30,900.00","29,500.00",212.05K,2.71%
02/10/2012,"29,500.00","30,800.00","31,800.00","29,300.00",340.03K,-4.22%
01/10/2012,"30,800.00","32,400.00","32,400.00","30,800.00",432.26K,-4.94%
28/09/2012,"32,400.00","33,000.00","33,000.00","32,400.00",347.46K,-0.61%
27/09/2012,"32,600.00","32,300.00","33,000.00","32,200.00",352.85K,0.31%
26/09/2012,"32,500.00","30,900.00","32,800.00","30,900.00",464.82K,3.83%
25/09/2012,"31,300.00","32,000.00","32,900.00","31,300.00",528.42K,-4.86%
24/09/2012,"32,900.00","33,500.00","34,000.00","32,900.00",686.43K,-4.91%
21/09/2012,"34,600.00","34,300.00","34,600.00","33,000.00",2.95M,4.85%
20/09/2012,"33,000.00","33,000.00","33,000.00","32,700.00",2.02M,4.76%
19/09/2012,"31,500.00","30,500.00","31,500.00","30,400.00",1.35M,5.00%
18/09/2012,"30,000.00","31,700.00","31,700.00","29,000.00",2.12M,-0.66%
17/09/2012,"30,200.00","30,200.00","30,200.00","30,200.00",70.30K,4.86%
14/09/2012,"28,800.00","28,800.00","28,800.00","28,800.00",98.90K,4.73%
13/09/2012,"27,500.00","27,500.00","27,500.00","27,500.00",101.61K,4.96%
12/09/2012,"26,200.00","25,300.00","26,200.00","25,300.00",119.08K,4.80%
11/09/2012,"25,000.00","24,900.00","25,900.00","24,900.00",538.90K,-4.58%
10/09/2012,"26,200.00","27,400.00","27,500.00","26,200.00",475.92K,-4.73%
07/09/2012,"27,500.00","28,100.00","28,600.00","27,100.00",462.43K,-2.14%
06/09/2012,"28,100.00","29,200.00","29,400.00","28,100.00",640.70K,-4.75%
05/09/2012,"29,500.00","31,200.00","31,200.00","29,400.00",602.08K,-4.53%
04/09/2012,"30,900.00","30,500.00","31,500.00","30,500.00",523.21K,1.31%
31/08/2012,"30,500.00","32,000.00","32,200.00","30,500.00",616.35K,-4.09%
30/08/2012,"31,800.00","32,200.00","32,600.00","31,800.00",666.76K,-1.55%
29/08/2012,"32,300.00","32,500.00","32,900.00","31,800.00",675.58K,1.57%
28/08/2012,"31,800.00","31,900.00","32,700.00","31,800.00",677.01K,-4.79%
27/08/2012,"33,400.00","34,600.00","35,000.00","33,400.00",258.59K,-4.84%
24/08/2012,"35,100.00","34,300.00","36,900.00","34,300.00",959.40K,-2.77%
23/08/2012,"36,100.00","36,200.00","36,300.00","36,100.00",234.96K,-5.00%
22/08/2012,"38,000.00","38,000.00","39,200.00","38,000.00",725.32K,-4.76%
21/08/2012,"39,900.00","41,500.00","41,500.00","39,900.00",516.09K,-4.77%
20/08/2012,"41,900.00","42,000.00","42,400.00","41,600.00",196.98K,0.96%
17/08/2012,"41,500.00","41,500.00","41,700.00","41,400.00",280.65K,0.00%
16/08/2012,"41,500.00","41,500.00","41,800.00","41,400.00",222.65K,-0.24%
15/08/2012,"41,600.00","42,000.00","42,200.00","41,500.00",264.17K,-0.72%
14/08/2012,"41,900.00","41,600.00","42,300.00","41,600.00",168.97K,0.48%
13/08/2012,"41,700.00","42,100.00","42,200.00","41,600.00",190.24K,-1.42%
10/08/2012,"42,300.00","42,300.00","43,200.00","42,000.00",304.61K,0.24%
09/08/2012,"42,200.00","41,100.00","43,100.00","41,100.00",490.14K,2.68%
08/08/2012,"41,100.00","41,800.00","41,800.00","41,000.00",144.11K,-0.48%
07/08/2012,"41,300.00","41,900.00","41,900.00","40,900.00",361.52K,-1.20%
06/08/2012,"41,800.00","41,000.00","42,400.00","41,000.00",355.11K,2.45%
03/08/2012,"40,800.00","40,800.00","41,500.00","40,700.00",251.28K,0.00%
02/08/2012,"40,800.00","40,700.00","41,300.00","40,700.00",195.86K,0.49%
01/08/2012,"40,600.00","41,400.00","41,400.00","40,200.00",390.66K,-1.69%
31/07/2012,"41,300.00","41,200.00","42,200.00","41,200.00",260.23K,0.24%
30/07/2012,"41,200.00","41,100.00","41,600.00","40,900.00",273.03K,0.00%
27/07/2012,"41,200.00","42,200.00","42,900.00","41,000.00",377.41K,-2.37%
26/07/2012,"42,200.00","42,500.00","43,400.00","41,800.00",325.91K,-0.71%
25/07/2012,"42,500.00","43,300.00","44,000.00","42,500.00",521.74K,-4.49%
24/07/2012,"44,500.00","46,400.00","46,400.00","44,500.00",420.68K,-4.91%
23/07/2012,"46,800.00","48,000.00","49,700.00","46,800.00",424.38K,-2.30%
20/07/2012,"47,900.00","47,900.00","47,900.00","47,700.00",1.06M,4.81%
19/07/2012,"45,700.00","43,500.00","45,700.00","43,500.00",1.75M,4.82%
18/07/2012,"43,600.00","43,000.00","43,600.00","42,700.00",534.90K,1.40%
17/07/2012,"43,000.00","42,000.00","43,600.00","42,000.00",382.03K,2.14%
16/07/2012,"42,100.00","43,100.00","43,200.00","42,100.00",98.25K,-2.55%
13/07/2012,"43,200.00","41,400.00","43,400.00","41,400.00",199.02K,4.35%
12/07/2012,"41,400.00","41,200.00","41,600.00","40,900.00",127.64K,0.49%
11/07/2012,"41,200.00","41,700.00","41,700.00","41,000.00",96.65K,0.49%
10/07/2012,"41,000.00","41,400.00","42,700.00","41,000.00",121.83K,-1.91%
09/07/2012,"41,800.00","43,600.00","43,600.00","41,800.00",71.88K,-4.13%
06/07/2012,"43,600.00","42,700.00","44,400.00","42,600.00",146.79K,2.11%
05/07/2012,"42,700.00","41,300.00","42,700.00","41,300.00",85.89K,2.15%
04/07/2012,"41,800.00","41,400.00","42,900.00","41,400.00",77.53K,-0.24%
03/07/2012,"41,900.00","43,000.00","43,200.00","41,800.00",93.29K,-3.23%
02/07/2012,"43,300.00","44,200.00","44,300.00","43,300.00",79.11K,-1.37%
29/06/2012,"43,900.00","44,400.00","44,400.00","43,000.00",213.14K,3.78%
28/06/2012,"42,300.00","43,000.00","43,200.00","41,900.00",221.25K,-2.76%
27/06/2012,"43,500.00","45,000.00","45,200.00","43,500.00",183.55K,-2.68%
26/06/2012,"44,700.00","46,500.00","47,000.00","44,700.00",357.97K,-4.89%
25/06/2012,"47,000.00","48,500.00","48,800.00","47,000.00",171.77K,-3.09%
22/06/2012,"48,500.00","48,700.00","49,500.00","48,200.00",170.35K,-1.42%
21/06/2012,"49,200.00","49,500.00","49,800.00","49,200.00",90.07K,-1.01%
20/06/2012,"49,700.00","49,900.00","49,900.00","49,200.00",55.51K,0.40%
19/06/2012,"49,500.00","50,500.00","51,000.00","49,400.00",124.78K,-1.98%
18/06/2012,"50,500.00","52,000.00","52,500.00","50,500.00",435.64K,0.00%
15/06/2012,"50,500.00","48,300.00","50,500.00","48,300.00",263.65K,4.55%
14/06/2012,"48,300.00","48,500.00","49,400.00","48,300.00",216.40K,-0.41%
13/06/2012,"48,500.00","49,200.00","49,200.00","48,300.00",149.27K,-0.61%
12/06/2012,"48,800.00","49,500.00","50,500.00","48,800.00",103.78K,-1.61%
11/06/2012,"49,600.00","50,500.00","51,500.00","49,600.00",248.41K,-1.78%
08/06/2012,"50,500.00","51,500.00","52,500.00","50,500.00",253.59K,-1.94%
07/06/2012,"51,500.00","50,000.00","51,500.00","49,600.00",593.68K,4.25%
06/06/2012,"49,400.00","48,000.00","49,500.00","48,000.00",117.67K,2.70%
05/06/2012,"48,100.00","46,600.00","48,600.00","46,600.00",282.56K,0.21%
04/06/2012,"48,000.00","51,000.00","51,000.00","48,000.00",344.76K,-4.00%
01/06/2012,"50,000.00","50,000.00","51,000.00","49,600.00",205.77K,1.42%
31/05/2012,"49,300.00","49,600.00","51,500.00","49,000.00",237.79K,-0.80%
30/05/2012,"49,700.00","51,000.00","51,000.00","49,500.00",380.28K,1.43%
29/05/2012,"49,000.00","51,000.00","51,000.00","48,800.00",382.50K,-3.92%
28/05/2012,"51,000.00","54,500.00","54,500.00","51,000.00",263.66K,-4.67%
25/05/2012,"53,500.00","52,500.00","53,500.00","52,000.00",210.97K,4.90%
24/05/2012,"51,000.00","53,000.00","53,500.00","50,500.00",371.19K,-3.77%
23/05/2012,"53,000.00","55,000.00","55,000.00","53,000.00",108.33K,-3.64%
22/05/2012,"55,000.00","57,000.00","57,500.00","54,500.00",209.07K,-1.79%
21/05/2012,"56,000.00","56,000.00","56,000.00","54,500.00",996.59K,4.67%
18/05/2012,"53,500.00","54,500.00","54,500.00","52,000.00",486.97K,-1.83%
17/05/2012,"54,500.00","57,000.00","58,000.00","54,500.00",436.24K,-4.39%
16/05/2012,"57,000.00","60,000.00","60,500.00","57,000.00",517.70K,-5.00%
15/05/2012,"60,000.00","60,000.00","62,500.00","60,000.00",198.55K,-4.76%
14/05/2012,"63,000.00","64,500.00","66,000.00","63,000.00",75.25K,-4.55%
11/05/2012,"66,000.00","68,000.00","68,000.00","66,000.00",93.74K,-1.49%
10/05/2012,"67,000.00","68,500.00","69,000.00","67,000.00",93.06K,-2.19%
09/05/2012,"68,500.00","71,000.00","71,000.00","68,500.00",73.50K,-0.72%
08/05/2012,"69,000.00","71,000.00","71,000.00","69,000.00",41.33K,-3.50%
07/05/2012,"71,500.00","69,000.00","71,500.00","68,000.00",76.33K,4.38%
04/05/2012,"68,500.00","68,000.00","69,500.00","68,000.00",58.30K,0.00%
03/05/2012,"68,500.00","68,000.00","69,500.00","67,500.00",54.92K,-1.44%
02/05/2012,"69,500.00","69,000.00","70,500.00","69,000.00",67.26K,0.00%
27/04/2012,"69,500.00","70,500.00","70,500.00","68,500.00",18.43K,0.72%
26/04/2012,"69,000.00","70,500.00","71,000.00","69,000.00",113.20K,-4.17%
25/04/2012,"72,000.00","72,000.00","72,500.00","70,000.00",67.74K,3.60%
24/04/2012,"69,500.00","71,000.00","71,000.00","69,000.00",50.54K,-2.11%
23/04/2012,"71,000.00","72,500.00","72,500.00","71,000.00",23.86K,-1.39%
20/04/2012,"72,000.00","73,500.00","73,500.00","72,000.00",32.48K,-1.37%
19/04/2012,"73,000.00","71,000.00","73,000.00","70,500.00",82.58K,2.82%
18/04/2012,"71,000.00","72,500.00","72,500.00","71,000.00",95.71K,-1.39%
17/04/2012,"72,000.00","72,500.00","73,000.00","71,500.00",105.77K,-0.69%
16/04/2012,"72,500.00","75,000.00","75,000.00","72,500.00",85.69K,-2.03%
13/04/2012,"74,000.00","74,000.00","74,000.00","73,000.00",33.55K,2.07%
12/04/2012,"72,500.00","72,500.00","73,000.00","71,500.00",95.74K,0.00%
11/04/2012,"72,500.00","74,000.00","74,000.00","71,500.00",43.75K,0.69%
10/04/2012,"72,000.00","73,000.00","74,000.00","72,000.00",39.83K,-2.70%
09/04/2012,"74,000.00","74,000.00","74,000.00","72,000.00",12.97K,0.00%
06/04/2012,"74,000.00","74,000.00","74,000.00","72,000.00",22.71K,0.68%
05/04/2012,"73,500.00","71,000.00","74,000.00","70,000.00",39.63K,2.08%
04/04/2012,"72,000.00","75,000.00","75,000.00","71,000.00",66.56K,-2.70%
03/04/2012,"74,000.00","75,000.00","75,000.00","73,500.00",89.60K,-1.33%
30/03/2012,"75,000.00","75,000.00","75,000.00","73,000.00",108.57K,4.90%
29/03/2012,"71,500.00","74,000.00","74,000.00","71,500.00",36.68K,-2.05%
28/03/2012,"73,000.00","72,000.00","73,000.00","68,500.00",172.25K,2.10%
27/03/2012,"71,500.00","73,000.00","74,000.00","71,500.00",65.00K,-4.67%
26/03/2012,"75,000.00","72,500.00","75,000.00","72,000.00",63.69K,3.45%
