Date,Price,Open,High,Low,Vol.,Change %
08/11/2016,"14,704.20","14,528.30","14,704.20","14,493.20",1.35M,1.70%
08/10/2016,"14,458.00","14,317.30","14,458.00","14,317.30",546.61K,0.49%
08/09/2016,"14,387.60","14,352.50","14,387.60","14,282.10",625.72K,0.74%
08/08/2016,"14,282.10","14,317.30","14,422.80","14,282.10",634.17K,0.25%
08/05/2016,"14,246.90","14,211.70","14,317.30","14,141.40",1.07M,0.25%
08/04/2016,"14,211.70","14,246.90","14,352.50","14,211.70",785.58K,-0.25%
08/03/2016,"14,246.90","14,282.10","14,352.50","14,211.70",1.08M,-0.25%
08/02/2016,"14,282.10","14,458.00","14,458.00","14,246.90",1.86M,-1.22%
08/01/2016,"14,458.00","14,422.80","14,528.30","14,352.50",969.03K,0.24%
07/29/2016,"14,422.80","14,528.30","14,563.50","14,422.80",557.62K,-0.73%
07/28/2016,"14,528.30","14,528.30","14,669.00","14,493.20",1.18M,0.00%
07/27/2016,"14,528.30","14,528.30","14,669.00","14,493.20",1.28M,0.98%
07/26/2016,"14,387.60","14,458.00","14,493.20","14,352.50",1.08M,-0.49%
07/25/2016,"14,458.00","14,528.30","14,563.50","14,458.00",867.79K,-0.48%
07/22/2016,"14,528.30","14,598.70","14,598.70","14,387.60",2.21M,-0.72%
07/21/2016,"14,633.90","14,669.00","14,774.60","14,598.70",1.03M,0.00%
07/20/2016,"14,633.90","14,739.40","14,809.80","14,633.90",1.33M,-0.72%
07/19/2016,"14,739.40","15,020.80","15,020.80","14,669.00",2.65M,-1.64%
07/18/2016,"14,985.60","14,950.50","15,020.80","14,844.90",1.34M,0.00%
07/15/2016,"14,985.60","15,091.20","15,196.70","14,985.60",1.69M,-0.93%
07/14/2016,"15,126.40","15,126.40","15,443.00","15,091.20",4.34M,0.23%
07/13/2016,"15,091.20","14,985.60","15,231.90","14,985.60",1.73M,0.70%
07/12/2016,"14,985.60","14,985.60","15,126.40","14,774.60",1.72M,0.00%
07/11/2016,"14,985.60","15,372.60","15,478.10","14,985.60",2.39M,-2.29%
07/08/2016,"15,337.40","15,267.10","15,618.80","15,267.10",3.68M,0.69%
07/07/2016,"15,231.90","15,020.80","15,443.00","14,915.30",3.68M,2.36%
07/06/2016,"14,880.10","14,809.80","14,950.50","14,739.40",1.39M,0.24%
07/05/2016,"14,844.90","14,950.50","15,020.80","14,844.90",1.83M,-0.71%
07/04/2016,"14,950.50","14,774.60","15,020.80","14,774.60",1.99M,1.43%
07/01/2016,"14,739.40","14,774.60","14,880.10","14,704.20",1.34M,0.24%
06/30/2016,"14,704.20","14,950.50","14,985.60","14,704.20",1.55M,-0.48%
06/29/2016,"14,774.60","14,458.00","14,950.50","14,458.00",2.89M,1.94%
06/28/2016,"14,493.20","14,493.20","14,563.50","14,422.80",758.17K,0.00%
06/27/2016,"14,493.20","14,387.60","14,563.50","14,141.40",1.36M,0.73%
06/24/2016,"14,387.60","14,669.00","14,669.00","13,754.40",5.92M,-2.39%
06/23/2016,"14,739.40","14,880.10","14,915.30","14,739.40",1.91M,-1.18%
06/22/2016,"14,915.30","14,950.50","15,091.20","14,915.30",693.72K,-0.70%
06/21/2016,"15,020.80","15,091.20","15,407.80","14,985.60",3.33M,0.00%
06/20/2016,"15,020.80","14,246.90","15,091.20","14,211.70",4.33M,5.69%
06/17/2016,"14,211.70","14,211.70","14,246.90","14,176.60",475.87K,0.00%
06/16/2016,"14,211.70","14,246.90","14,282.10","14,176.60",829.56K,0.25%
06/15/2016,"14,176.60","14,246.90","14,246.90","14,141.40",957.09K,-0.49%
06/14/2016,"14,246.90","14,176.60","14,246.90","14,176.60",560.00K,0.25%
06/13/2016,"14,211.70","14,246.90","14,246.90","14,211.70",547.69K,-0.25%
06/10/2016,"14,246.90","14,211.70","14,282.10","14,211.70",1.10M,0.00%
06/09/2016,"14,246.90","14,317.30","14,317.30","14,246.90",751.23K,-0.49%
06/08/2016,"14,317.30","14,246.90","14,317.30","14,211.70",1.19M,0.49%
06/07/2016,"14,246.90","14,282.10","14,282.10","14,141.40",1.29M,0.25%
06/06/2016,"14,211.70","14,317.30","14,317.30","14,141.40",1.74M,-0.74%
06/03/2016,"14,317.30","14,387.60","14,387.60","14,282.10",924.15K,-0.25%
06/02/2016,"14,352.50","14,422.80","14,422.80","14,317.30",734.39K,0.00%
06/01/2016,"14,352.50","14,422.80","14,422.80","14,352.50",1.20M,0.00%
05/31/2016,"14,352.50","14,493.20","14,493.20","14,352.50",1.36M,-0.73%
05/30/2016,"14,458.00","14,422.80","14,563.50","14,422.80",1.03M,0.24%
05/27/2016,"14,422.80","14,352.50","14,458.00","14,211.70",1.25M,1.40%
05/26/2016,"14,224.00","14,313.80","14,343.70","14,224.00",3.53M,-0.42%
05/25/2016,"14,283.90","14,313.80","14,343.70","14,253.90",1.59M,0.00%
05/24/2016,"14,283.90","14,343.70","14,373.70","14,283.90",980.17K,-0.21%
05/23/2016,"14,313.80","14,463.50","14,463.50","14,313.80",916.37K,-0.21%
05/20/2016,"14,343.70","14,283.90","14,343.70","14,283.90",1.29M,0.42%
05/19/2016,"14,283.90","14,373.70","14,373.70","14,253.90",493.88K,0.00%
05/18/2016,"14,283.90","14,373.70","14,493.50","14,283.90",1.84M,0.21%
05/17/2016,"14,253.90","14,194.00","14,313.80","14,164.10",940.88K,0.63%
05/16/2016,"14,164.10","14,194.00","14,224.00","14,134.10",824.08K,-0.21%
05/13/2016,"14,194.00","14,224.00","14,253.90","14,134.10",1.04M,0.00%
05/12/2016,"14,194.00","14,343.70","14,343.70","14,194.00",1.09M,-0.63%
05/11/2016,"14,283.90","14,283.90","14,313.80","14,164.10",770.48K,0.85%
05/10/2016,"14,164.10","14,104.20","14,224.00","14,074.20",1.24M,0.21%
05/09/2016,"14,134.10","14,253.90","14,313.80","14,134.10",1.61M,-0.63%
05/06/2016,"14,224.00","14,313.80","14,373.70","14,224.00",1.84M,-0.63%
05/05/2016,"14,313.80","14,343.70","14,493.50","14,313.80",2.41M,-0.62%
05/04/2016,"14,403.60","14,433.60","14,463.50","14,283.90",2.05M,-1.03%
04/29/2016,"14,553.40","14,493.50","14,583.30","14,463.50",1.63M,0.41%
04/28/2016,"14,493.50","14,373.70","14,763.00","14,283.90",7.98M,1.47%
04/27/2016,"14,283.90","14,373.70","14,403.60","14,224.00",1.57M,-0.42%
04/26/2016,"14,343.70","14,343.70","14,373.70","14,224.00",885.49K,0.00%
04/25/2016,"14,343.70","14,373.70","14,463.50","14,313.80",1.49M,0.21%
04/22/2016,"14,313.80","14,164.10","14,313.80","14,104.20",2.20M,1.06%
04/21/2016,"14,164.10","14,164.10","14,224.00","14,104.20",1.32M,0.42%
04/20/2016,"14,104.20","14,074.20","14,134.10","14,044.30",2.33M,0.21%
04/19/2016,"14,074.20","14,134.10","14,224.00","14,074.20",1.45M,-0.42%
04/15/2016,"14,134.10","14,253.90","14,283.90","14,134.10",1.89M,-0.63%
04/14/2016,"14,224.00","14,224.00","14,313.80","14,224.00",1.52M,-0.21%
04/13/2016,"14,253.90","14,253.90","14,313.80","14,224.00",1.51M,-0.21%
04/12/2016,"14,283.90","14,373.70","14,373.70","14,224.00",1.05M,-0.42%
04/11/2016,"14,343.70","14,313.80","14,433.60","14,224.00",2.16M,0.63%
04/08/2016,"14,253.90","14,253.90","14,373.70","14,253.90",828.94K,-0.42%
04/07/2016,"14,313.80","14,224.00","14,343.70","14,194.00",1.29M,0.84%
04/06/2016,"14,194.00","14,074.20","14,194.00","14,044.30",764.85K,0.85%
04/05/2016,"14,074.20","14,014.40","14,134.10","13,984.40",760.50K,0.43%
04/04/2016,"14,014.40","13,984.40","14,074.20","13,984.40",983.44K,0.00%
04/01/2016,"14,014.40","14,104.20","14,134.10","13,984.40",1.41M,-0.64%
03/31/2016,"14,104.20","14,224.00","14,373.70","14,104.20",1.65M,-0.84%
03/30/2016,"14,224.00","14,224.00","14,343.70","14,134.10",1.58M,0.00%
03/29/2016,"14,224.00","14,373.70","14,373.70","14,194.00",1.94M,-1.04%
03/28/2016,"14,373.70","14,463.50","14,463.50","14,343.70",1.07M,0.21%
03/25/2016,"14,343.70","14,433.60","14,493.50","14,253.90",3.01M,-1.03%
03/24/2016,"14,493.50","14,613.30","14,643.20","14,493.50",2.21M,-0.62%
03/23/2016,"14,583.30","14,583.30","14,673.10","14,523.40",1.52M,0.00%
03/22/2016,"14,583.30","14,673.10","14,703.10","14,583.30",1.67M,-1.02%
03/21/2016,"14,733.00","14,763.00","14,822.90","14,673.10",1.88M,-0.20%
03/18/2016,"14,763.00","14,673.10","14,942.70","14,673.10",6.74M,1.65%
03/17/2016,"14,523.40","14,553.40","14,643.20","14,523.40",1.67M,0.00%
03/16/2016,"14,523.40","14,523.40","14,583.30","14,493.50",1.31M,0.00%
03/15/2016,"14,523.40","14,643.20","14,703.10","14,523.40",1.45M,-0.41%
03/14/2016,"14,583.30","14,673.10","14,792.90","14,583.30",2.69M,0.41%
03/11/2016,"14,523.40","14,493.50","14,643.20","14,493.50",2.00M,0.62%
03/10/2016,"14,433.60","14,373.70","14,463.50","14,343.70",739.12K,0.42%
03/09/2016,"14,373.70","14,313.80","14,433.60","14,313.80",1.08M,0.00%
03/08/2016,"14,373.70","14,553.40","14,583.30","14,373.70",3.02M,-1.23%
03/07/2016,"14,553.40","14,673.10","14,792.90","14,553.40",1.94M,-0.82%
03/04/2016,"14,673.10","14,553.40","14,763.00","14,553.40",2.27M,0.41%
03/03/2016,"14,613.30","14,643.20","14,763.00","14,613.30",2.21M,0.21%
03/02/2016,"14,583.30","14,493.50","14,613.30","14,463.50",2.16M,1.04%
03/01/2016,"14,433.60","14,313.80","14,643.20","14,253.90",3.23M,0.84%
02/29/2016,"14,313.80","14,343.70","14,343.70","14,253.90",1.37M,0.21%
02/26/2016,"14,283.90","14,313.80","14,313.80","14,194.00",1.02M,0.21%
02/25/2016,"14,253.90","14,373.70","14,463.50","14,253.90",1.79M,-0.42%
02/24/2016,"14,313.80","14,283.90","14,373.70","14,253.90",1.74M,0.00%
02/23/2016,"14,313.80","14,523.40","14,523.40","14,313.80",1.93M,-0.83%
02/22/2016,"14,433.60","14,283.90","14,433.60","14,283.90",1.38M,1.05%
02/19/2016,"14,283.90","14,373.70","14,373.70","14,253.90",1.41M,-0.83%
02/18/2016,"14,403.60","14,283.90","14,463.50","14,253.90",1.96M,1.26%
02/17/2016,"14,224.00","14,224.00","14,433.60","14,224.00",1.91M,0.42%
02/16/2016,"14,164.10","14,074.20","14,224.00","13,984.40",919.90K,1.28%
02/15/2016,"13,984.40","13,984.40","14,014.40","13,864.60",908.19K,-0.43%
02/05/2016,"14,044.30","13,984.40","14,074.20","13,924.50",965.83K,0.86%
02/04/2016,"13,924.50","14,044.30","14,044.30","13,924.50",748.79K,-0.21%
02/03/2016,"13,954.50","13,894.60","14,044.30","13,834.70",1.70M,0.87%
02/02/2016,"13,834.70","13,864.60","13,984.40","13,834.70",489.08K,-0.86%
02/01/2016,"13,954.50","13,924.50","14,044.30","13,774.80",1.55M,0.43%
01/29/2016,"13,894.60","13,864.60","13,924.50","13,744.80",1.32M,0.87%
01/28/2016,"13,774.80","13,864.60","13,894.60","13,714.90",1.30M,-0.65%
01/27/2016,"13,864.60","13,924.50","13,924.50","13,834.70",893.72K,0.87%
01/26/2016,"13,744.80","13,924.50","13,954.50","13,744.80",1.76M,-2.55%
01/25/2016,"14,104.20","13,625.10","14,104.20","13,475.30",2.37M,5.13%
01/22/2016,"13,415.40","13,475.30","13,505.30","13,265.70",1.84M,-0.22%
01/21/2016,"13,445.40","13,415.40","13,505.30","13,355.60",1.72M,0.00%
01/20/2016,"13,445.40","13,505.30","13,625.10","13,445.40",1.73M,-0.44%
01/19/2016,"13,505.30","13,445.40","13,565.20","13,385.50",2.32M,0.45%
01/18/2016,"13,445.40","13,685.00","13,685.00","13,265.70",5.99M,-2.60%
01/15/2016,"13,804.70","13,834.70","13,924.50","13,774.80",1.58M,-0.22%
01/14/2016,"13,834.70","13,804.70","13,894.60","13,774.80",1.35M,-0.43%
01/13/2016,"13,894.60","14,074.20","14,164.10","13,864.60",1.44M,-1.07%
01/12/2016,"14,044.30","13,774.80","14,044.30","13,685.00",1.55M,2.18%
01/11/2016,"13,744.80","13,864.60","13,864.60","13,744.80",2.14M,-0.86%
01/08/2016,"13,864.60","14,014.40","14,044.30","13,774.80",4.71M,-1.49%
01/07/2016,"14,074.20","14,343.70","14,343.70","14,074.20",4.89M,-1.88%
01/06/2016,"14,343.70","14,313.80","14,403.60","14,313.80",1.19M,0.21%
01/05/2016,"14,313.80","14,313.80","14,373.70","14,283.90",1.95M,0.00%
01/04/2016,"14,313.80","14,493.50","14,523.40","14,313.80",1.60M,-1.04%
12/31/2015,"14,463.50","14,463.50","14,613.30","14,433.60",1.51M,0.00%
12/30/2015,"14,463.50","14,553.40","14,643.20","14,463.50",2.43M,0.00%
12/29/2015,"14,463.50","14,433.60","14,523.40","14,403.60",1.15M,0.42%
12/28/2015,"14,403.60","14,373.70","14,583.30","14,283.90",2.04M,0.63%
12/25/2015,"14,313.80","14,373.70","14,373.70","14,283.90",901.11K,0.00%
12/24/2015,"14,313.80","14,403.60","14,433.60","14,313.80",1.26M,-0.21%
12/23/2015,"14,343.70","14,463.50","14,493.50","14,313.80",1.61M,-0.42%
12/22/2015,"14,403.60","14,523.40","14,583.30","14,403.60",1.43M,-0.82%
12/21/2015,"14,523.40","14,643.20","14,643.20","14,463.50",1.43M,-0.82%
12/18/2015,"14,643.20","14,733.00","14,763.00","14,643.20",2.19M,-0.61%
12/17/2015,"14,733.00","14,733.00","14,822.90","14,673.10",2.43M,0.82%
12/16/2015,"14,613.30","14,583.30","14,763.00","14,583.30",3.33M,0.62%
12/15/2015,"14,523.40","14,313.80","14,523.40","14,313.80",1.40M,1.46%
12/14/2015,"14,313.80","14,343.70","14,433.60","14,313.80",1.15M,-0.42%
12/11/2015,"14,373.70","14,283.90","14,523.40","14,283.90",1.48M,0.42%
12/10/2015,"14,313.80","14,433.60","14,553.40","14,313.80",1.62M,-0.83%
12/09/2015,"14,433.60","14,673.10","14,792.90","14,433.60",1.95M,-1.63%
12/08/2015,"14,673.10","14,164.10","14,703.10","14,104.20",2.97M,3.16%
12/07/2015,"14,224.00","14,313.80","14,373.70","14,224.00",2.37M,-0.83%
12/04/2015,"14,343.70","14,523.40","14,523.40","14,283.90",2.29M,-1.24%
12/03/2015,"14,523.40","14,523.40","14,583.30","14,463.50",912.10K,0.21%
12/02/2015,"14,493.50","14,433.60","14,583.30","14,433.60",1.79M,0.42%
12/01/2015,"14,433.60","14,553.40","14,613.30","14,403.60",1.66M,-0.21%
11/30/2015,"14,463.50","14,673.10","14,673.10","14,463.50",2.97M,-1.23%
11/27/2015,"14,643.20","14,733.00","14,942.70","14,643.20",4.04M,-0.20%
11/26/2015,"14,673.10","14,912.70","14,972.60","14,673.10",1.98M,-2.00%
11/25/2015,"14,972.60","14,763.00","15,122.30","14,523.40",3.48M,1.83%
11/24/2015,"14,703.10","14,882.80","14,882.80","14,493.50",7.48M,-0.81%
11/23/2015,"14,822.90","15,272.00","15,421.80","14,822.90",5.46M,-2.94%
11/20/2015,"15,272.00","15,272.00","15,571.50","15,272.00",3.18M,-0.97%
11/19/2015,"15,421.80","15,571.50","15,871.00","15,421.80",2.91M,-0.96%
11/18/2015,"15,571.50","15,421.80","15,871.00","15,421.80",3.63M,0.00%
11/17/2015,"15,571.50","16,020.70","16,170.40","15,571.50",5.67M,-3.70%
11/16/2015,"16,170.40","16,170.40","16,469.90","15,871.00",6.41M,-0.92%
11/13/2015,"16,320.10","15,871.00","16,320.10","15,721.20",7.33M,2.83%
11/12/2015,"15,871.00","15,272.00","16,020.70","15,122.30",9.33M,4.95%
11/11/2015,"15,122.30","15,122.30","15,571.50","15,122.30",4.75M,-0.98%
11/10/2015,"15,272.00","15,421.80","15,571.50","15,122.30",5.44M,-0.97%
11/09/2015,"15,421.80","15,571.50","15,721.20","15,421.80",5.40M,-1.90%
11/06/2015,"15,721.20","16,020.70","16,320.10","15,571.50",8.40M,-1.87%
11/05/2015,"16,020.70","15,421.80","16,020.70","15,421.80",7.24M,2.88%
11/04/2015,"15,571.50","15,871.00","16,020.70","15,571.50",4.71M,-0.95%
11/03/2015,"15,721.20","14,972.60","15,721.20","14,942.70",10.09M,6.06%
11/02/2015,"14,822.90","14,792.90","15,272.00","14,763.00",7.41M,0.41%
10/30/2015,"14,763.00","14,792.90","14,822.90","14,643.20",2.61M,0.00%
10/29/2015,"14,763.00","14,763.00","14,882.80","14,703.10",4.90M,1.02%
10/28/2015,"14,613.30","14,403.60","14,643.20","14,403.60",7.10M,1.67%
10/27/2015,"14,373.70","14,194.00","14,463.50","14,194.00",3.57M,0.84%
10/26/2015,"14,253.90","14,224.00","14,523.40","14,224.00",6.99M,1.06%
10/23/2015,"14,104.20","14,134.10","14,194.00","14,074.20",1.91M,0.43%
10/22/2015,"14,044.30","14,014.40","14,104.20","14,014.40",1.26M,-0.21%
10/21/2015,"14,074.20","14,253.90","14,253.90","14,074.20",1.87M,-0.63%
10/20/2015,"14,164.10","14,104.20","14,343.70","14,074.20",5.23M,0.42%
10/19/2015,"14,104.20","13,984.40","14,313.80","13,984.40",3.71M,0.86%
10/16/2015,"13,984.40","13,984.40","14,044.30","13,984.40",1.46M,0.21%
10/15/2015,"13,954.50","14,044.30","14,044.30","13,924.50",1.13M,-0.21%
10/14/2015,"13,984.40","14,074.20","14,343.70","13,954.50",8.17M,2.64%
10/13/2015,"13,625.10","13,714.90","13,714.90","13,595.10",791.51K,-0.65%
10/12/2015,"13,714.90","13,685.00","13,744.80","13,685.00",1.10M,0.00%
10/09/2015,"13,714.90","13,774.80","13,894.60","13,714.90",2.07M,0.00%
10/08/2015,"13,714.90","13,535.20","13,714.90","13,535.20",878.88K,1.33%
10/07/2015,"13,535.20","13,834.70","13,834.70","13,475.30",896.46K,-1.74%
10/06/2015,"13,774.80","13,655.00","13,834.70","13,595.10",2.45M,2.22%
10/05/2015,"13,475.30","13,385.50","13,505.30","13,355.60",1.02M,0.90%
10/02/2015,"13,355.60","13,355.60","13,415.40","13,325.60",482.63K,0.00%
10/01/2015,"13,355.60","13,325.60","13,385.50","13,295.70",476.49K,0.23%
09/30/2015,"13,325.60","13,415.40","13,415.40","13,265.70",423.92K,0.00%
09/29/2015,"13,325.60","13,325.60","13,325.60","13,265.70",690.56K,0.00%
09/28/2015,"13,325.60","13,445.40","13,475.30","13,325.60",710.42K,-0.89%
09/25/2015,"13,445.40","13,535.20","13,535.20","13,415.40",688.39K,-0.44%
09/24/2015,"13,505.30","13,415.40","13,565.20","13,415.40",763.23K,0.45%
09/23/2015,"13,445.40","13,505.30","13,595.10","13,445.40",1.19M,-0.66%
09/22/2015,"13,535.20","13,625.10","13,655.00","13,505.30",768.38K,-0.66%
09/21/2015,"13,625.10","13,325.60","13,625.10","13,325.60",1.46M,2.02%
09/18/2015,"13,355.60","13,355.60","13,445.40","13,205.80",1.97M,1.83%
09/17/2015,"13,116.00","13,086.10","13,175.90","13,086.10",323.86K,0.23%
09/16/2015,"13,086.10","13,086.10","13,145.90","13,056.10",328.48K,0.00%
09/15/2015,"13,086.10","13,056.10","13,145.90","13,026.20",241.98K,0.00%
09/14/2015,"13,086.10","13,175.90","13,175.90","13,086.10",566.20K,-0.68%
09/11/2015,"13,175.90","13,295.70","13,295.70","13,175.90",473.57K,-0.45%
09/10/2015,"13,235.80","13,205.80","13,235.80","13,145.90",607.54K,0.23%
09/09/2015,"13,205.80","13,265.70","13,295.70","13,205.80",933.76K,0.46%
09/08/2015,"13,145.90","13,026.20","13,205.80","13,026.20",517.99K,0.69%
09/07/2015,"13,056.10","13,175.90","13,175.90","12,996.20",381.07K,-0.46%
09/04/2015,"13,116.00","13,086.10","13,205.80","13,056.10",531.42K,0.23%
09/03/2015,"13,086.10","13,145.90","13,205.80","13,086.10",959.25K,-0.91%
09/01/2015,"13,205.80","13,295.70","13,295.70","13,145.90",848.51K,-0.23%
08/31/2015,"13,235.80","13,325.60","13,415.40","13,205.80",1.02M,-1.12%
08/28/2015,"13,385.50","13,355.60","13,415.40","13,265.70",2.35M,0.90%
08/27/2015,"13,265.70","13,205.80","13,355.60","13,175.90",1.86M,0.45%
08/26/2015,"13,205.80","12,876.40","13,325.60","12,876.40",2.55M,2.80%
08/25/2015,"12,846.50","12,577.00","13,026.20","12,577.00",3.46M,1.18%
08/24/2015,"12,696.80","13,295.70","13,355.60","12,666.80",5.60M,-6.19%
08/21/2015,"13,535.20","13,505.30","13,535.20","13,175.90",3.15M,-0.66%
08/20/2015,"13,625.10","13,834.70","13,834.70","13,595.10",1.02M,-1.30%
08/19/2015,"13,804.70","13,744.80","13,924.50","13,625.10",2.29M,1.10%
08/18/2015,"13,655.00","13,537.80","13,684.30","13,479.20",2.00M,0.87%
08/17/2015,"13,537.80","13,713.60","13,801.50","13,479.20",2.17M,-1.28%
08/14/2015,"13,713.60","13,742.90","13,860.10","13,625.70",1.86M,-0.43%
08/13/2015,"13,772.20","13,948.00","13,948.00","13,713.60",4.18M,-1.26%
08/12/2015,"13,948.00","14,065.20","14,065.20","13,860.10",3.34M,-1.45%
08/11/2015,"14,153.20","14,211.80","14,358.30","14,065.20",2.29M,-0.41%
08/10/2015,"14,211.80","13,918.70","14,211.80","13,918.70",3.13M,2.54%
08/07/2015,"13,860.10","13,772.20","13,918.70","13,684.30",1.45M,1.07%
08/06/2015,"13,713.60","13,889.40","13,948.00","13,713.60",1.49M,-1.27%
08/05/2015,"13,889.40","13,830.80","13,889.40","13,742.90",830.80K,0.85%
08/04/2015,"13,772.20","13,742.90","13,889.40","13,655.00",1.40M,1.08%
08/03/2015,"13,625.70","13,772.20","13,772.20","13,596.40",3.02M,-1.69%
07/31/2015,"13,860.10","13,977.30","14,006.60","13,860.10",1.44M,0.00%
07/30/2015,"13,860.10","14,035.90","14,065.20","13,860.10",2.49M,-1.25%
07/29/2015,"14,035.90","14,123.90","14,270.40","13,977.30",2.97M,-0.62%
07/28/2015,"14,123.90","14,358.30","14,358.30","14,123.90",1.68M,-1.63%
07/27/2015,"14,358.30","14,035.90","14,504.80","14,006.60",4.95M,2.94%
07/24/2015,"13,948.00","13,830.80","14,006.60","13,830.80",3.23M,1.28%
07/23/2015,"13,772.20","13,596.40","14,035.90","13,596.40",5.68M,1.08%
07/22/2015,"13,625.70","13,362.00","13,625.70","13,332.70",1.21M,1.97%
07/21/2015,"13,362.00","13,479.20","13,508.50","13,303.40",2.33M,-1.30%
07/20/2015,"13,537.80","13,596.40","13,596.40","13,449.90",1.11M,-0.43%
07/17/2015,"13,596.40","13,567.10","13,742.90","13,537.80",837.76K,0.00%
07/16/2015,"13,596.40","13,537.80","13,596.40","13,420.60",1.62M,0.00%
07/15/2015,"13,596.40","13,772.20","13,772.20","13,596.40",1.74M,-1.07%
07/14/2015,"13,742.90","13,742.90","13,830.80","13,655.00",1.05M,0.00%
07/13/2015,"13,742.90","13,655.00","13,918.70","13,625.70",1.30M,0.64%
07/10/2015,"13,655.00","13,684.30","13,772.20","13,596.40",2.22M,-0.21%
07/09/2015,"13,684.30","13,625.70","13,742.90","13,537.80",2.65M,0.00%
07/08/2015,"13,684.30","13,948.00","14,006.60","13,655.00",3.77M,-1.89%
07/07/2015,"13,948.00","13,889.40","14,182.50","13,830.80",3.01M,0.21%
07/06/2015,"13,918.70","13,801.50","13,918.70","13,772.20",2.60M,1.06%
07/03/2015,"13,772.20","13,889.40","13,889.40","13,742.90",2.01M,-0.42%
07/02/2015,"13,830.80","13,684.30","13,889.40","13,655.00",2.89M,0.85%
07/01/2015,"13,713.60","13,596.40","13,801.50","13,508.50",1.96M,0.86%
06/30/2015,"13,596.40","13,567.10","13,684.30","13,567.10",2.78M,-0.85%
06/29/2015,"13,713.60","13,713.60","13,977.30","13,625.70",2.48M,1.08%
06/26/2015,"13,567.10","13,215.50","14,035.90","13,215.50",11.18M,2.89%
06/25/2015,"13,186.20","13,215.50","13,244.80","13,186.20",1.55M,-0.44%
06/24/2015,"13,244.80","13,362.00","13,362.00","13,244.80",947.44K,-0.66%
06/23/2015,"13,332.70","13,362.00","13,391.30","13,303.40",1.66M,-0.22%
06/22/2015,"13,362.00","13,186.20","13,420.60","13,156.90",3.38M,1.79%
06/19/2015,"13,127.60","13,039.70","13,215.50","13,039.70",1.39M,0.67%
06/18/2015,"13,039.70","13,010.40","13,186.20","13,010.40",861.02K,0.23%
06/17/2015,"13,010.40","13,010.40","13,069.00","12,981.10",1.28M,-0.22%
06/16/2015,"13,039.70","13,186.20","13,244.80","13,039.70",1.27M,-1.11%
06/15/2015,"13,186.20","13,303.40","13,303.40","13,127.60",907.08K,-0.22%
06/12/2015,"13,215.50","13,156.90","13,274.10","13,156.90",2.00M,0.67%
06/11/2015,"13,127.60","13,069.00","13,156.90","13,069.00",1.12M,0.45%
06/10/2015,"13,069.00","12,981.10","13,098.30","12,922.40",663.19K,0.68%
06/09/2015,"12,981.10","12,951.70","13,244.80","12,951.70",1.64M,0.00%
06/08/2015,"12,981.10","13,186.20","13,215.50","12,981.10",1.86M,-1.12%
06/05/2015,"13,127.60","13,039.70","13,156.90","12,951.70",1.54M,0.90%
06/04/2015,"13,010.40","12,951.70","13,039.70","12,951.70",596.07K,0.45%
06/03/2015,"12,951.70","12,805.20","13,127.60","12,775.90",1.70M,1.14%
06/02/2015,"12,805.20","12,981.10","12,981.10","12,805.20",2.10M,-1.36%
06/01/2015,"12,981.10","13,156.90","13,156.90","12,981.10",1.99M,-1.56%
05/29/2015,"13,186.20","13,332.70","13,332.70","13,156.90",950.04K,-0.88%
05/28/2015,"13,303.40","13,332.70","13,449.90","13,215.50",3.08M,1.38%
05/27/2015,"13,122.50","13,247.40","13,372.40","12,997.50",3.71M,-0.94%
05/26/2015,"13,247.40","13,372.40","13,497.40","13,247.40",2.91M,-1.85%
05/25/2015,"13,497.40","12,997.50","13,497.40","12,997.50",3.65M,3.85%
05/22/2015,"12,997.50","13,122.50","13,247.40","12,997.50",1.95M,-0.95%
05/21/2015,"13,122.50","12,747.50","13,247.40","12,622.60",6.01M,2.94%
05/20/2015,"12,747.50","12,397.60","12,747.50","12,372.60",3.26M,3.66%
05/19/2015,"12,297.60","12,172.60","12,297.60","12,172.60",797.78K,0.82%
05/18/2015,"12,197.60","12,247.60","12,297.60","12,197.60",1.51M,-0.61%
05/15/2015,"12,272.60","12,347.60","12,397.60","12,272.60",680.17K,-0.41%
05/14/2015,"12,322.60","12,247.60","12,397.60","12,247.60",870.11K,0.20%
05/13/2015,"12,297.60","12,297.60","12,322.60","12,172.60",1.44M,0.00%
05/12/2015,"12,297.60","12,422.60","12,422.60","12,297.60",773.20K,-1.01%
05/11/2015,"12,422.60","12,497.60","12,497.60","12,397.60",700.14K,-0.40%
05/08/2015,"12,472.60","12,472.60","12,622.60","12,472.60",736.08K,0.00%
05/07/2015,"12,472.60","12,447.60","12,622.60","12,397.60",804.74K,0.60%
05/06/2015,"12,397.60","12,497.60","12,622.60","12,397.60",1.24M,-0.80%
05/05/2015,"12,497.60","12,347.60","12,622.60","12,297.60",1.36M,1.21%
05/04/2015,"12,347.60","12,872.50","12,997.50","12,247.60",2.50M,-4.08%
04/27/2015,"12,872.50","12,872.50","13,122.50","12,747.50",1.94M,1.98%
04/24/2015,"12,622.60","12,622.60","12,747.50","12,497.60",819.52K,0.00%
04/23/2015,"12,622.60","12,622.60","12,747.50","12,447.60",1.96M,1.00%
04/22/2015,"12,497.60","12,497.60","12,747.50","12,497.60",1.65M,0.00%
04/21/2015,"12,497.60","12,622.60","12,747.50","12,497.60",805.97K,-0.99%
